COD_MESE,CD_CLUSTER,DES_TIPO_GIORNO,NUM_S_RICERCHE,NUM_S_RICERCHE_NOREG,NUM_S_RICERCHE_AREA1,NUM_S_RICERCHE_AREA2,NUM_S_RICERCHE_AREA3,NUM_S_RICERCHE_AREA4,NUM_S_RICERCHE_VATICANO,NUM_S_RICERCHE_ROMA,NUM_S_RICERCHE_MILANO,NUM_S_RICERCHE_NAPOLI,NUM_S_RICERCHE_TORINO,NUM_S_RICERCHE_LAVORATIVA,NUM_S_RICERCHE_NON_LAVORATIVA,NUM_S_SESSIONI_UNICHE
201311,foto,Lavorativo,97973,13604,27948,18884,18230,19307,0,4033,3533,1074,3073,82972,15001,70853
201311,luce,Lavorativo,23301,4038,6902,4844,4022,3495,0,1097,747,172,737,19009,4292,17135
201311,moto,Lavorativo,54493,11345,15051,10019,10289,7789,0,3041,1568,576,1090,44802,9691,40819
201311,tubi,Lavorativo,8709,2126,3586,1364,852,781,0,81,91,16,75,6933,1776,6784
201311,vini,Lavorativo,143269,28505,31577,26450,26978,29759,0,1284,1073,498,937,122513,20756,92358
201311,acqua,Lavorativo,17686,4160,3450,3532,3142,3402,0,177,187,134,108,15328,2358,13345
201311,carta,Lavorativo,9147,1830,3083,1765,1559,910,0,100,165,34,125,7794,1353,7112
201311,dolci,Lavorativo,142580,33121,37517,22846,21275,27821,0,2863,2381,1077,2359,119807,22773,97467
201311,forni,Lavorativo,2563,819,607,582,362,193,0,17,25,27,12,2092,471,2025
201311,gomma,Lavorativo,52653,11241,18834,11372,6511,4695,0,472,820,257,853,44546,8107,37115
201311,marmi,Lavorativo,34394,6489,7632,6778,6669,6826,0,720,171,163,221,29740,4654,23179
201311,notai,Lavorativo,183306,47222,36384,24680,31316,43702,2,8867,5265,2679,2861,162520,20786,109283
201311,pompe,Lavorativo,7955,2359,2148,1458,1122,868,0,91,82,11,75,6483,1472,6216
201311,porte,Lavorativo,47085,6392,15600,11295,6872,6926,0,888,1073,458,488,39177,7908,34609
201311,scale,Lavorativo,10381,1677,2517,2302,2323,1562,0,215,109,84,126,8654,1727,8050
201311,sport,Lavorativo,158007,25763,47318,28577,29908,26441,0,7653,5499,2049,5066,128763,29244,108785
201311,vetri,Lavorativo,40360,6639,10872,8122,8081,6646,0,1387,892,340,717,34387,5973,29123
201311,banche,Lavorativo,214236,18784,64759,41592,44813,44286,2,10190,9042,4195,5784,199303,14933,135678
201311,cinema,Lavorativo,36282,18299,5931,2915,4729,4408,0,1682,1619,380,515,28026,8256,28935
201311,eventi,Lavorativo,11572,2748,3136,2185,1965,1538,0,368,564,147,253,10056,1516,8868
201311,lavoro,Lavorativo,130660,43307,35478,23244,16270,12361,0,2967,4695,1032,2368,107649,23011,91864
201311,lingue,Lavorativo,21471,7763,5992,3050,2748,1918,0,1074,2575,126,468,16554,4917,17715
201311,misura,Lavorativo,2710,711,692,381,480,446,0,137,142,21,57,2290,420,2098
201311,musica,Lavorativo,48444,6908,15477,7943,10127,7989,0,2583,2796,480,1816,38373,10071,37670
201311,parchi,Lavorativo,488,126,123,65,94,80,0,6,0,2,3,416,72,421
201311,scuole,Lavorativo,106663,13773,27246,14959,21004,29678,3,4376,2791,2097,1678,84299,22364,80626
201311,stampa,Lavorativo,121038,34366,30464,19712,18576,17910,10,3685,3416,1031,2669,103038,18000,89704
201311,stoffe,Lavorativo,52230,10593,19128,8019,10126,4364,0,1902,1859,293,1208,43693,8537,37653
201311,trofei,Lavorativo,21569,3610,6531,4521,4176,2731,0,997,858,200,769,18784,2785,16084
201311,argento,Lavorativo,100812,15202,29109,17145,19332,20021,3,3873,3729,1258,2544,85880,14932,68916
201311,autorip,Lavorativo,713,201,339,36,45,92,0,10,74,11,24,605,108,571
201311,energia,Lavorativo,127133,32332,29874,20604,22608,21715,0,3330,1247,1200,1755,110218,16915,87903
201311,fiscale,Lavorativo,96506,26713,23875,15259,14461,16198,0,2364,4366,900,1517,86096,10410,66116
201311,funebri,Lavorativo,41427,7199,12743,5762,6449,9272,2,700,1106,360,609,36276,5151,27624
201311,fusione,Lavorativo,23377,4793,8792,4646,3079,2067,0,368,241,87,214,18687,4690,17376
201311,infissi,Lavorativo,107099,13211,32668,21036,20537,19647,0,3083,1277,726,1425,90248,16851,73236
201311,lamiere,Lavorativo,28826,4622,9590,6254,3953,4407,0,319,252,70,239,23665,5161,21852
201311,metalli,Lavorativo,96840,16899,34266,23698,13083,8894,0,1436,1639,401,1438,83152,13688,64732
201311,nautica,Lavorativo,25079,6775,5142,3545,5198,4419,0,431,205,336,121,20644,4435,20181
201311,pallets,Lavorativo,8665,1306,2626,2347,1338,1048,0,57,61,12,43,7522,1143,6598
201311,pulizia,Lavorativo,58409,11593,16462,12063,9745,8546,0,1379,1096,712,865,50855,7554,39825
201311,tappeti,Lavorativo,64302,12367,18810,12873,11291,8961,0,2483,1572,524,1405,53704,10598,45429
201311,turismo,Lavorativo,88607,10938,28045,16156,16429,17039,0,2869,3741,963,1571,75421,13186,65741
201311,acustica,Lavorativo,1682,600,379,421,127,155,0,6,9,1,15,1411,271,1377
201311,alberghi,Lavorativo,204581,37469,47440,46437,40296,32928,11,6613,4540,1425,2741,171400,33181,121819
201311,cantieri,Lavorativo,33894,4964,9445,6668,7218,5599,0,888,593,316,462,29687,4207,26052
201311,dentisti,Lavorativo,222903,33915,66521,41222,43019,38226,0,5015,3814,1668,3601,194094,28809,139825
201311,edilizia,Lavorativo,22147,4280,4688,4288,3748,5143,0,188,126,43,85,19093,3054,16391
201311,editoria,Lavorativo,83258,10033,27574,13363,16675,15613,0,4974,7919,2011,3813,70184,13074,62066
201311,farmacie,Lavorativo,470571,52899,126575,73900,88007,129176,14,15792,10897,7891,9056,396335,74236,289698
201311,geologia,Lavorativo,16424,4237,3310,2857,3108,2912,0,313,280,113,130,14350,2074,12270
201311,immobili,Lavorativo,107485,23273,31409,19160,20138,13502,3,3642,3173,688,1845,94195,13290,69259
201311,infanzia,Lavorativo,53283,8991,14210,10054,9758,10270,0,2809,978,744,1074,43974,9309,38151
201311,internet,Lavorativo,65967,11866,21804,9726,11366,11200,5,3163,9388,925,1596,52878,13089,48179
201311,medicale,Lavorativo,61356,9288,17918,10006,11621,12523,0,3083,2097,754,1748,53049,8307,44425
201311,pensioni,Lavorativo,63789,8374,20773,12357,10920,11364,1,1265,1113,518,1211,52538,11251,44486
201311,preziosi,Lavorativo,4996,1165,1027,612,1601,591,0,207,107,40,61,4259,737,3948
201311,pubblico,Lavorativo,351887,42306,80561,56963,74846,97206,5,10186,9727,6050,5377,308646,43241,253103
201311,studipro,Lavorativo,343331,82627,87609,62760,58158,52171,6,6533,4783,1556,3239,303530,39801,187054
201311,utensili,Lavorativo,36576,5865,12037,7929,5585,5160,0,596,562,231,401,30330,6246,28663
201311,zoologia,Lavorativo,81577,14736,23814,14369,15423,13235,0,3332,2639,941,2046,67000,14577,57325
201311,benessere,Lavorativo,171448,21580,55502,35751,32479,26136,0,4954,5066,1592,3532,143165,28283,114205
201311,campeggio,Lavorativo,10546,2865,2482,1781,2102,1316,0,372,109,15,193,8773,1773,7759
201311,ceramiche,Lavorativo,105140,13259,32840,24505,17788,16748,0,2614,1761,875,1703,86712,18428,75625
201311,chirurgia,Lavorativo,12258,2145,3781,1960,1982,2390,0,256,246,138,147,10369,1889,9049
201311,cosmetica,Lavorativo,217492,37060,64204,43106,39872,33250,0,7081,5478,1880,4274,187880,29612,139707
201311,forniture,Lavorativo,36461,5339,11285,6465,6964,6408,0,1563,3378,532,511,28686,7775,29095
201311,idraulica,Lavorativo,124954,17107,39298,28466,21434,18649,0,2716,2180,987,1767,107452,17502,87217
201311,logistica,Lavorativo,216540,24451,55180,48268,39722,48918,1,4275,3814,2360,2852,191479,25061,150427
201311,religione,Lavorativo,57868,7858,16449,9579,10670,13289,23,1885,662,661,485,47808,10060,43731
201311,telefonia,Lavorativo,117460,24363,32066,18779,20568,21684,0,5532,5778,1337,3122,100761,16699,89015
201311,traslochi,Lavorativo,25746,3745,7712,5398,4444,4447,0,689,593,473,526,22466,3280,19624
201311,vigilanza,Lavorativo,23252,2782,5692,3593,4602,6583,0,1059,935,425,492,18768,4484,16431
201311,ariafredda,Lavorativo,21199,2716,6214,3754,3442,5073,0,505,272,161,115,18074,3125,17518
201311,audiovideo,Lavorativo,28926,4559,7484,5187,5793,5903,0,1410,687,352,690,23452,5474,22174
201311,biancheria,Lavorativo,41624,6786,12679,7219,8091,6849,0,1713,959,485,1217,34405,7219,30661
201311,componenti,Lavorativo,40974,7541,13443,10106,5348,4536,0,476,444,107,514,33737,7237,31645
201311,condominio,Lavorativo,75841,6768,30067,15313,13522,10171,0,2312,3628,424,2258,68084,7757,54288
201311,ferramenta,Lavorativo,161302,27883,46047,32425,28705,26242,0,5661,3874,1250,3539,137865,23437,111081
201311,imballaggi,Lavorativo,65240,11993,19793,12801,10906,9747,0,1197,1437,420,1345,56651,8589,45589
201311,lavanderie,Lavorativo,49933,6623,13206,9935,10630,9539,0,2276,1179,473,850,43264,6669,34936
201311,psicologia,Lavorativo,31003,4239,8758,5784,5667,6555,0,833,632,313,758,24617,6386,22606
201311,ragionieri,Lavorativo,166145,26999,44770,29080,31516,33780,0,4356,4118,1422,2681,147332,18813,115027
201311,ristoranti,Lavorativo,469680,85993,136860,94862,81205,70757,3,15024,10569,3105,8768,373976,95704,273015
201311,salagiochi,Lavorativo,75515,12448,21722,10122,13836,17387,0,4140,4007,1667,2092,60354,15161,57469
201311,spettacolo,Lavorativo,22957,9524,3263,1640,3076,5454,0,907,499,406,376,18161,4796,18549
201311,veterinari,Lavorativo,51970,5999,15812,10868,10599,8692,0,1407,857,404,787,43154,8816,39367
201311,arredamento,Lavorativo,176991,29150,49996,33121,27835,36889,0,2939,1995,1297,2476,144292,32699,123206
201311,automazione,Lavorativo,179481,30122,54254,38086,30374,26643,2,5056,3531,1450,3156,157135,22346,115313
201311,autonoleggi,Lavorativo,64378,7161,18198,11376,13256,14387,0,2179,1792,1172,723,54228,10150,46939
201311,autopratich,Lavorativo,71991,13376,19004,11815,13800,13992,4,3102,1870,767,1382,63565,8426,55634
201311,autopulizia,Lavorativo,10323,1872,3345,1609,1835,1662,0,494,549,141,476,8912,1411,8218
201311,bigiotteria,Lavorativo,5457,1168,1568,1049,1135,537,0,220,255,56,64,4382,1075,4295
201311,cancelleria,Lavorativo,39860,5532,12023,7206,7786,7313,0,1533,1481,631,912,35461,4399,29913
201311,elettronica,Lavorativo,5194,1058,1421,902,1161,652,0,363,192,28,157,4466,728,4229
201311,informatica,Lavorativo,120115,25503,31839,20806,21051,20916,0,4230,4708,1350,3304,101066,19049,86506
201311,legnolavoro,Lavorativo,28454,5914,7712,6516,4179,4133,0,773,364,214,445,23487,4967,21435
201311,ospedaliera,Lavorativo,178336,15469,43363,24258,36896,58350,0,5132,4254,3421,2832,153040,25296,130667
201311,pelletteria,Lavorativo,126448,21654,29889,22875,32379,19651,0,4746,4061,1374,2887,106006,20442,84855
201311,riciclaggio,Lavorativo,59142,9038,15382,11659,11345,11718,0,1101,648,341,442,51704,7438,41803
201311,scuolehobby,Lavorativo,44424,7408,10488,7041,10666,8821,0,1632,831,521,1231,36497,7927,32974
201311,specialisti,Lavorativo,49410,14868,9795,7170,6835,10742,0,891,722,844,797,40432,8978,37942
201311,alimentibase,Lavorativo,235987,53064,55268,42778,36008,48869,0,4435,2784,1825,2705,204042,31945,135870
201311,distributori,Lavorativo,39194,8114,10810,6703,6400,7167,0,976,662,301,459,33623,5571,27544
201311,fisioterapia,Lavorativo,66908,7317,18649,11065,14898,14979,0,2902,1828,1365,1739,55697,11211,50064
201311,giardinaggio,Lavorativo,122135,26936,31128,22583,20403,21085,0,2732,1966,772,1546,104605,17530,82634
201311,importexport,Lavorativo,2389,342,617,271,453,706,0,26,7,5,20,2009,380,1840
201311,legnoenergia,Lavorativo,59586,5477,16960,16405,12124,8620,0,1027,328,121,268,47112,12474,44279
201311,oggettistica,Lavorativo,212730,36103,54531,37307,40132,44649,8,8974,6257,2706,5030,179218,33512,141094
201311,radiotecnica,Lavorativo,38029,6564,12040,6097,7917,5411,0,2831,2549,652,832,31598,6431,28752
201311,supermercati,Lavorativo,128826,29703,34129,21471,20105,23416,2,4421,2579,843,1990,106773,22053,93986
201311,verniciatura,Lavorativo,29519,5788,10482,6829,4065,2355,0,338,253,94,346,25469,4050,20896
201311,abbigliamento,Lavorativo,257833,39290,73406,48572,49202,47362,1,8719,10039,3336,5265,215412,42421,167602
201311,assicurazioni,Lavorativo,137530,16865,37620,26196,26428,30420,1,3997,4105,1714,2544,124043,13487,97887
201311,collezionismo,Lavorativo,59417,28633,12134,6594,6773,5282,1,1645,1414,523,1347,44569,14848,45393
201311,industriabase,Lavorativo,237010,55823,63017,40652,38805,38712,1,6554,4638,2060,3042,197067,39943,161603
201311,magazzinaggio,Lavorativo,2903,753,813,524,420,393,0,41,47,3,25,2537,366,2486
201311,riscaldamento,Lavorativo,144747,33694,37445,20094,25111,28403,0,4178,1455,1361,1548,117699,27048,105856
201311,sportmontagna,Lavorativo,4712,649,1815,1045,707,496,0,210,68,27,25,3757,955,3856
201311,autoassistenza,Lavorativo,414471,47586,141318,89752,79094,56721,0,11458,7200,2078,8697,366866,47605,251652
201311,legnoartigiani,Lavorativo,44900,7803,13016,9673,9012,5396,0,975,777,230,514,38765,6135,32041
201311,movimentoterra,Lavorativo,72308,14925,14990,18446,11572,12375,0,589,296,117,269,60512,11796,50624
201311,rappresentanti,Lavorativo,49797,15625,9960,8560,8278,7372,2,912,727,501,462,43050,6747,35029
201311,trasportomassa,Lavorativo,13401,2319,3017,1526,3144,3395,0,863,455,487,106,11590,1811,10863
201311,autoindustriali,Lavorativo,13421,5339,2388,2471,1365,1858,0,138,91,24,77,11150,2271,10840
201311,chimicaimpianti,Lavorativo,39497,7665,13159,6681,6694,5298,0,523,921,163,352,33833,5664,28937
201311,condizionamento,Lavorativo,14623,2498,4048,3368,2389,2320,0,254,172,76,154,12380,2243,11093
201311,energiaimpianti,Lavorativo,42701,5828,11635,8114,8102,9022,0,1435,1110,707,344,36919,5782,31041
201311,elettrodomestici,Lavorativo,152047,20152,45141,27907,30363,28484,0,7465,3387,2102,3337,127295,24752,109453
201311,ediliziamateriali,Lavorativo,115559,17618,31641,23411,20945,21944,0,2340,1224,607,1303,98869,16690,80559
201311,impiantielettrici,Lavorativo,22682,5268,7238,4733,3059,2384,0,315,248,81,324,18840,3842,17548
201311,meccanicaofficina,Lavorativo,64032,15807,20702,15895,6815,4812,1,401,344,98,471,55446,8586,42213
201311,arredamentoesterni,Lavorativo,13949,3073,3430,2383,2795,2268,0,603,139,47,109,11708,2241,11251
201311,ediliziamacchinari,Lavorativo,43853,6233,12275,9738,7253,8354,0,652,387,181,325,38298,5555,31052
201311,impiantindustriali,Lavorativo,2876,893,891,664,291,137,0,31,22,5,8,2229,647,2234
201311,abbigliamentoproduci,Lavorativo,54240,15070,13842,9300,10514,5514,0,1285,974,276,572,44550,9690,38865
201311,abbigliamentoinfanzia,Lavorativo,37898,6178,9165,5936,7003,9616,0,1398,666,395,1096,31660,6238,28638
201311,abbigliamentospeciale,Lavorativo,56502,9112,15868,8184,10339,12999,0,3023,3048,1057,1916,46159,10343,40872
201312,pub,Festivo,54490,4458,15306,10414,9919,14390,3,1368,941,809,862,35809,18681,36216
201312,arte,Festivo,4839,2907,669,388,579,295,1,307,172,72,153,3994,845,3096
201312,auto,Festivo,37064,2707,11613,7627,6940,8177,0,1444,1266,388,656,26381,10683,25288
201312,coop,Festivo,9124,757,2695,2149,1727,1796,0,273,157,63,98,6576,2548,7042
201312,foto,Festivo,19235,1444,6473,4124,3664,3530,0,1071,911,252,912,13953,5282,13962
201312,luce,Festivo,5196,604,1580,1314,964,734,0,231,175,61,191,3603,1593,3411
201312,moto,Festivo,12571,2687,3672,2486,2244,1482,0,599,315,122,245,9193,3378,8234
201312,tubi,Festivo,528,175,221,54,43,35,0,9,13,2,5,335,193,380
201312,vini,Festivo,24514,3831,6220,5124,4366,4973,0,367,336,110,267,17116,7398,16276
201312,acqua,Festivo,1618,330,325,326,260,377,0,10,39,26,14,1085,533,1145
201312,carta,Festivo,728,119,263,160,114,72,0,7,27,5,9,521,207,502
201312,dolci,Festivo,30508,5877,8150,4800,4514,7167,0,606,581,350,666,22004,8504,21750
201312,forni,Festivo,258,83,47,39,61,28,0,3,2,7,1,192,66,200
201312,gomma,Festivo,4080,883,1562,886,465,284,0,56,138,38,131,2721,1359,2636
201312,marmi,Festivo,3365,359,730,760,711,805,0,75,18,26,27,2356,1009,2086
201312,notai,Festivo,14623,3153,3041,2125,2678,3626,0,827,471,268,215,10102,4521,9259
201312,pompe,Festivo,790,313,168,132,120,57,0,18,10,1,11,523,267,508
201312,porte,Festivo,7261,1152,2676,1575,1013,845,0,178,137,85,73,5059,2202,4998
201312,scale,Festivo,1405,118,349,395,320,223,0,37,11,11,10,919,486,1039
201312,sport,Festivo,38590,4210,13207,8184,7373,5616,0,2029,1863,555,1438,27566,11024,27402
201312,vetri,Festivo,5264,904,1543,1034,1000,783,0,216,153,58,170,3746,1518,3362
201312,banche,Festivo,13347,1814,3528,2468,2701,2836,0,701,482,266,376,9545,3802,9306
201312,cinema,Festivo,16149,8484,2631,1604,2039,1391,0,624,568,179,239,12132,4017,12338
201312,eventi,Festivo,1028,157,270,213,202,186,0,54,52,14,33,716,312,715
201312,lavoro,Festivo,17194,8028,3543,2432,1829,1362,0,356,441,113,229,11886,5308,12094
201312,lingue,Festivo,4207,2240,888,379,441,259,0,221,505,9,54,2901,1306,3540
201312,misura,Festivo,275,82,73,49,39,32,0,25,30,0,7,185,90,202
201312,musica,Festivo,14200,1287,4819,2562,3059,2473,0,838,928,186,669,10138,4062,10039
201312,parchi,Festivo,43,5,12,3,12,11,0,5,0,0,0,28,15,32
201312,scuole,Festivo,13151,1121,3838,2147,2608,3437,0,719,846,306,242,8635,4516,9739
201312,stampa,Festivo,54735,45767,3411,2025,1857,1674,1,518,601,145,441,40987,13748,43093
201312,stoffe,Festivo,7642,1253,2879,1452,1411,647,0,357,311,52,246,5538,2104,5147
201312,trofei,Festivo,2118,355,639,389,450,285,0,124,73,55,116,1443,675,1456
201312,argento,Festivo,22220,1835,7251,4374,4327,4433,0,957,1093,348,716,15928,6292,15661
201312,autorip,Festivo,113,45,44,9,8,7,0,0,5,1,0,74,39,81
201312,energia,Festivo,29150,9442,5669,4491,4573,4975,0,723,310,240,373,22272,6878,17987
201312,fiscale,Festivo,8779,924,3103,1370,1492,1890,0,498,1370,112,148,5802,2977,6561
201312,funebri,Festivo,5558,454,1664,905,948,1587,0,82,100,86,83,4043,1515,3845
201312,fusione,Festivo,1439,339,558,246,181,115,0,42,21,10,17,967,472,960
201312,infissi,Festivo,12797,1142,4050,2806,2278,2521,0,367,181,114,207,8718,4079,8344
201312,lamiere,Festivo,2255,294,707,554,351,349,0,48,24,14,25,1487,768,1456
201312,metalli,Festivo,8501,1155,3065,2198,1197,886,0,149,201,59,168,5766,2735,5449
201312,nautica,Festivo,3105,397,724,610,733,641,0,82,30,54,24,2124,981,2223
201312,pallets,Festivo,819,99,260,234,119,107,0,9,4,2,5,617,202,593
201312,pulizia,Festivo,6016,993,1693,1322,991,1017,0,138,121,72,105,4195,1821,4054
201312,tappeti,Festivo,9678,1462,3083,2034,1739,1360,0,445,303,104,235,6767,2911,6776
201312,turismo,Festivo,16432,1456,4941,4110,2954,2971,0,553,897,200,319,11787,4645,12622
201312,acustica,Festivo,167,67,46,24,15,15,0,3,12,0,5,110,57,120
201312,alberghi,Festivo,47854,3771,12108,13237,9111,9623,4,1353,725,407,586,32264,15590,30355
201312,cantieri,Festivo,3090,314,1015,639,597,525,0,93,68,69,58,2221,869,2253
201312,dentisti,Festivo,22568,1797,7278,4632,4466,4395,0,626,481,225,502,14961,7607,14677
201312,edilizia,Festivo,2255,309,391,461,402,692,0,25,9,5,7,1522,733,1531
201312,editoria,Festivo,19879,768,8040,3346,4250,3475,0,1408,2791,470,1045,14615,5264,15095
201312,farmacie,Festivo,60276,4715,16024,10708,12176,16648,5,2096,1493,1047,1226,42088,18188,38876
201312,geologia,Festivo,1452,268,280,269,320,315,0,41,16,20,10,952,500,974
201312,immobili,Festivo,11105,1424,3347,2403,2138,1793,0,426,288,87,254,7701,3404,7744
201312,infanzia,Festivo,6647,1078,1732,1319,1114,1404,0,318,130,123,150,4483,2164,4459
201312,internet,Festivo,12628,945,5446,1807,2205,2225,0,984,3112,257,350,8298,4330,9824
201312,medicale,Festivo,8612,784,2973,1528,1550,1777,0,513,361,97,364,6487,2125,5886
201312,pensioni,Festivo,13107,1360,3999,2755,2390,2603,0,312,178,124,212,9118,3989,8384
201312,preziosi,Festivo,756,135,151,120,237,113,0,51,23,8,7,523,233,579
201312,pubblico,Festivo,53006,9373,11617,8728,9954,13332,2,1603,1854,848,817,38750,14256,39855
201312,studipro,Festivo,32860,10391,6897,6016,4893,4663,0,556,426,138,270,22058,10802,22744
201312,utensili,Festivo,3650,653,1200,897,521,379,0,119,94,35,68,2479,1171,2458
201312,zoologia,Festivo,23096,4267,7501,4278,3741,3309,0,778,812,292,598,16943,6153,15044
201312,benessere,Festivo,30349,2006,10158,7385,5692,5108,0,828,807,385,673,20861,9488,20595
201312,campeggio,Festivo,2556,585,648,523,486,314,0,126,22,9,54,1792,764,1784
201309,fisioterapia,Lavorativo,89132,5782,26556,16172,20940,19682,0,3461,1906,1861,2225,74929,14203,51919
201309,giardinaggio,Lavorativo,140220,15934,38282,30297,29311,26396,0,3294,2221,914,1791,121012,19208,77196
201309,importexport,Lavorativo,859,142,150,202,255,110,0,5,9,10,2,761,98,659
201309,legnoenergia,Lavorativo,72667,4374,25668,23477,12352,6796,0,859,339,88,517,57567,15100,38766
201309,oggettistica,Lavorativo,239933,17664,66436,46183,51797,57852,1,10826,8119,3249,5910,200380,39553,131872
201309,radiotecnica,Lavorativo,51656,5075,17496,9484,11118,8482,1,3124,3299,1124,1237,42732,8924,33097
201309,supermercati,Lavorativo,155903,23205,47002,28544,27464,29688,0,5362,9591,1057,2957,129151,26752,93608
201309,verniciatura,Lavorativo,33363,4222,12316,8174,5773,2878,0,344,343,126,421,29413,3950,20217
201309,abbigliamento,Lavorativo,176166,21825,46363,37451,36461,34066,0,5800,5284,2127,3342,145099,31067,102719
201309,assicurazioni,Lavorativo,140105,8445,40306,28611,28486,34256,1,4007,3858,1880,2988,126367,13738,83735
201309,collezionismo,Lavorativo,118927,79152,15105,9005,9178,6484,3,1599,1467,695,1807,96904,22023,82611
201309,industriabase,Lavorativo,233086,41370,63280,46261,46085,36088,2,5216,4901,2043,3510,197208,35878,140728
201309,magazzinaggio,Lavorativo,3051,406,865,738,636,406,0,47,97,33,31,2690,361,2224
201309,riscaldamento,Lavorativo,64269,6664,22334,12848,11780,10643,0,1675,1122,692,1310,54811,9458,38160
201309,sportmontagna,Lavorativo,9464,701,3508,2418,1758,1079,0,475,135,44,30,7548,1916,5983
201309,autoassistenza,Lavorativo,288887,21141,91152,63932,64495,48167,0,9577,4231,2036,5981,254879,34008,154227
201309,legnoartigiani,Lavorativo,44119,3325,13400,11208,9696,6490,0,1019,765,192,571,38252,5867,26022
201309,movimentoterra,Lavorativo,73351,8832,18497,18803,14039,13180,0,641,288,105,375,61290,12061,42428
201309,rappresentanti,Lavorativo,23979,4104,4969,5023,4992,4891,0,481,450,373,268,20795,3184,17067
201309,trasportomassa,Lavorativo,33601,1911,9026,7049,7225,8390,0,810,736,612,178,28400,5201,23284
201309,autoindustriali,Lavorativo,21821,7195,4444,3662,3132,3388,0,159,97,66,129,18584,3237,15480
201309,chimicaimpianti,Lavorativo,42104,5192,14932,7228,8696,6056,0,503,1173,190,380,36334,5770,24887
201309,condizionamento,Lavorativo,15221,1938,4290,3883,2823,2287,0,265,183,128,233,13017,2204,9126
201309,energiaimpianti,Lavorativo,44498,3754,13564,9066,8798,9316,0,1490,1307,629,654,39195,5303,27907
201309,elettrodomestici,Lavorativo,152010,11593,48244,29207,32774,30192,0,9024,4135,2104,3722,128153,23857,88666
201309,ediliziamateriali,Lavorativo,140514,13328,41334,29977,27575,28300,0,2778,1395,719,1621,119241,21273,78538
201309,impiantielettrici,Lavorativo,23786,3506,7506,5360,4477,2937,0,419,376,120,418,20441,3345,16027
201309,meccanicaofficina,Lavorativo,76686,8528,28605,20523,11293,7737,0,641,575,276,586,68235,8451,43696
201309,arredamentoesterni,Lavorativo,21959,1791,6364,4600,4507,4697,0,323,269,138,279,18188,3771,14547
201309,ediliziamacchinari,Lavorativo,41347,3811,12297,9228,7936,8075,0,708,504,374,538,37259,4088,21696
201309,impiantindustriali,Lavorativo,4544,671,1280,1209,861,523,0,51,50,21,32,3938,606,3504
201309,abbigliamentoproduci,Lavorativo,51955,9283,13533,11239,12288,5612,0,1357,1523,323,807,43429,8526,33629
201309,abbigliamentoinfanzia,Lavorativo,37416,3248,9887,7620,7480,9181,0,1216,732,400,1389,31172,6244,22708
201309,abbigliamentospeciale,Lavorativo,58457,5883,18381,10079,11670,12444,0,2934,3426,773,2276,47265,11192,34532
201310,pub,Festivo,48421,3265,13976,8366,9054,13760,0,1266,898,901,882,32433,15988,30257
201310,arte,Festivo,2327,1273,313,235,308,198,0,83,51,14,45,1749,578,1738
201310,auto,Festivo,37222,2459,12096,7795,6599,8273,0,1263,1142,386,580,27099,10123,22944
201310,coop,Festivo,9678,805,2880,1984,1924,2085,0,383,236,102,178,6856,2822,6768
201310,foto,Festivo,17016,1120,5220,3746,3138,3792,0,663,681,266,561,12637,4379,11130
201310,luce,Festivo,6101,448,1822,1504,1340,987,0,264,172,38,210,4547,1554,3542
201310,moto,Festivo,15478,3134,4401,3007,2637,2299,0,778,413,184,320,11354,4124,9898
201310,tubi,Festivo,1143,137,486,205,141,174,0,1,11,1,9,563,580,836
201310,vini,Festivo,22531,2196,5254,4320,4865,5896,0,210,173,93,178,16090,6441,13684
201310,acqua,Festivo,1961,308,411,416,289,537,0,16,17,35,13,1310,651,1326
201310,carta,Festivo,874,127,313,195,148,91,0,20,17,7,16,583,291,593
201310,dolci,Festivo,29742,5471,8173,4577,4870,6651,0,570,539,311,610,21821,7921,19583
201310,forni,Festivo,524,98,140,115,99,72,0,2,8,11,5,365,159,398
201310,gomma,Festivo,5841,688,2383,1476,727,567,0,59,155,36,163,3990,1851,3500
201310,marmi,Festivo,4640,359,1265,1076,892,1048,0,100,27,26,86,3263,1377,2772
201310,notai,Festivo,14592,2567,3026,2302,2843,3854,0,751,381,258,238,10482,4110,8940
201310,pompe,Festivo,1122,267,297,260,149,149,0,19,10,3,17,752,370,689
201310,porte,Festivo,5392,324,1885,1584,876,723,0,172,168,79,103,3876,1516,3258
201310,scale,Festivo,2462,115,835,631,526,355,0,40,16,8,19,1738,724,1520
201310,sport,Festivo,41374,4175,13487,8258,8302,7152,0,2105,1696,586,1446,30115,11259,26167
201310,vetri,Festivo,8596,3009,2148,1379,1097,963,0,173,202,61,172,6440,2156,5770
201310,banche,Festivo,12386,1356,3116,2349,2735,2830,0,787,429,348,340,9039,3347,8175
201310,cinema,Festivo,15637,9510,2224,1279,1436,1186,2,464,529,149,254,12942,2695,11574
201310,eventi,Festivo,1941,128,567,443,449,354,0,55,63,20,29,1531,410,1514
201310,lavoro,Festivo,34058,17670,6108,4448,3315,2517,0,758,972,235,388,26299,7759,21254
201310,lingue,Festivo,6311,2333,2153,602,685,538,0,336,1349,40,121,4579,1732,4629
201310,misura,Festivo,349,66,90,52,79,62,0,37,17,10,9,239,110,244
201310,musica,Festivo,13262,1102,4739,2306,2721,2394,0,870,1511,140,573,9587,3675,8718
